price,bedrooms,sqft_living,waterfront
334000,4,1150,0
260000,2,1120,0
749950,3,1800,0
330000,4,2380,0
830000,5,2920,0
1.131e+006,3,2790,0
320000,3,1560,0
260000,2,1550,0
225000,3,1700,0
279200,1,640,0
520000,4,2680,0
505000,3,1860,0
234000,3,1490,0
503000,4,2470,0
606000,4,2390,0
433500,3,1230,0
250000,3,2840,0
719000,3,2120,0
381000,3,1770,0
267000,3,2495,0
275000,1,1170,0
651000,4,2740,0
439000,2,1050,0
325000,2,1130,0
490000,2,880,0
519900,4,2403,0
545000,4,3410,0
1.0625e+006,4,5320,0
542000,4,1900,0
465000,4,1810,0
408000,2,1200,0
292000,4,2060,0
253000,3,1250,0
280000,2,910,0
658588,3,2560,0
635000,4,1920,0
439000,4,2240,0
300000,3,1260,0
345000,3,1360,0
283500,4,2100,0
425000,2,2110,0
685000,3,2210,0
750000,3,2360,0
245000,4,1280,0
585444,6,2740,0
706000,4,2740,0
445000,4,2630,0
241000,3,1650,0
1.175e+006,2,1770,1
530000,3,1500,0
350000,3,1430,0
1.7e+006,4,3190,1
389000,3,1280,0
799000,4,2390,0
1.4e+006,4,4040,0
340895,2,920,0
780000,4,2730,0
350000,2,1320,0
470000,3,2620,0
914600,4,3180,0
354000,4,2900,0
470000,5,1900,0
715000,3,1760,0
265000,2,760,0
2.537e+006,4,3710,0
640000,3,1530,0
290000,4,1990,0
480000,5,3830,0
535000,3,2040,0
907000,3,2170,0
459000,3,1620,0
1.355e+006,3,3600,0
264950,3,1470,0
352950,3,1760,0
491500,3,2230,0
1.229e+006,4,3770,0
369500,3,1200,0
566000,3,2090,0
290000,3,1500,0
5.35e+006,5,8000,0
180000,3,870,0
215000,2,1010,0
302000,2,1010,0
352500,3,1860,0
235867,4,1330,0
500000,3,1760,0
382000,3,1800,0
515000,5,1690,0
250000,1,660,0
672500,3,2400,0
755000,3,3020,0
707500,3,1500,0
459000,4,1560,0
140000,3,1090,0
495000,2,970,0
757000,3,3190,0
765000,3,3190,0
359000,4,1890,0
440000,3,1050,0
400000,4,1390,0
652000,3,1700,0
260000,3,1050,0
1.328e+006,5,3340,0
519500,4,1540,0
650000,3,1710,0
280000,4,2100,0
515000,4,1730,0
400000,3,1500,0
652100,3,2380,0
235000,6,2180,0
701000,4,1840,0
640000,4,2341,0
455800,3,1690,0
504750,3,2490,0
483000,3,2440,0
530000,3,920,1
250000,2,1030,0
229950,5,2000,0
884744,4,4210,0
514000,3,1610,0
532000,3,1910,0
423000,4,2660,0
420000,2,820,0
521000,3,1730,0
577000,4,2360,0
425000,3,970,0
495000,4,2460,0
340000,3,2690,0
499950,3,1820,0
1.218e+006,4,3470,0
720000,4,3370,0
249000,3,1700,0
206135,3,1340,0
300000,5,2000,0
612000,6,3840,0
1.10203e+006,5,3890,0
230000,4,1220,0
850000,3,2280,0
355000,4,2770,0
442000,4,2520,0
399000,4,3060,0
360000,4,2390,0
390000,3,1320,0
413000,5,2900,0
190000,2,700,0
432900,3,2210,0
621138,3,2180,0
270000,3,2080,0
610000,4,2090,0
500000,3,1720,0
715000,4,2460,0
264000,3,1470,0
550000,3,1650,0
337000,3,1690,0
170000,3,970,0
405000,4,2030,0
775000,4,2540,0
425000,3,1570,0
713000,5,2580,0
555000,5,2090,0
810000,4,3260,0
1.25e+006,4,3830,0
819000,3,2130,0
409900,3,1690,0
935000,2,1780,0
657500,4,1620,0
900000,6,4210,0
932800,5,2980,0
391000,3,1490,0
420000,4,2110,0
1.3e+006,6,6563,0
415000,3,1510,0
350000,3,1830,0
375000,2,1230,0
860000,3,2180,0
495000,4,2220,0
250000,4,1730,0
365000,4,1990,0
503000,3,1540,0
150000,2,1100,0
450000,4,1640,0
355000,4,2590,0
245000,3,1450,0
265900,3,1180,0
299000,4,1820,0
957500,4,2360,0
343000,3,1120,0
307500,3,1646,0
937500,5,4210,0
610000,3,2480,0
720000,3,1590,0
610000,4,2130,0
434500,3,1650,0
602500,2,3090,0
607010,4,2180,0
610000,3,1800,0
828500,4,3720,0
199990,3,1100,0
294000,3,1530,0
789500,4,3010,0
797000,3,3500,0
539950,5,3100,0
284950,4,2000,0
776500,4,2290,0
525000,4,2400,0
303000,3,1850,0
722080,3,3680,0
140000,3,1060,0
235000,3,1060,0
440000,3,1610,0
605000,3,2330,0
380000,2,1210,0
352000,4,1530,0
420000,4,2270,0
1.175e+006,4,2590,0
1.375e+006,3,1850,0
300000,3,1500,0
1.15e+006,4,4740,0
453500,2,1710,0
443500,3,1920,0
332000,2,1150,0
655000,3,2320,0
475000,4,1420,0
372500,3,1550,0
1.05e+006,4,2920,0
500000,3,1620,0
900000,6,2300,0
327500,3,1070,0
390000,3,1790,0
451101,2,1510,0
455000,4,1340,0
650000,4,3350,0
895000,3,2500,0
800000,4,2350,0
703770,4,2550,0
249950,3,1320,0
512000,2,1270,0
780000,5,3480,0
336000,3,2820,0
285000,3,2110,0
229900,3,1100,0
667500,4,1920,0
378000,4,1890,0
454000,3,2530,0
537500,4,2550,0
425000,3,1550,0
290000,3,1760,0
349500,3,1270,0
370000,3,1250,0
549500,3,1620,0
245000,2,710,0
208000,3,1070,0
248000,4,2320,0
610000,4,5450,0
550000,4,1670,0
750000,3,3010,0
192000,2,1340,0
169317,2,790,0
1.198e+006,4,3400,0
880000,2,1530,0
210000,1,930,0
180500,3,1540,0
540000,4,1990,0
520000,3,2300,0
177500,3,1220,0
415000,3,2380,0
495000,4,2020,0
325000,3,1890,0
440000,2,1330,0
411000,3,1490,0
810000,5,3550,0
561750,5,2040,0
835100,4,2380,0
450000,3,1780,0
238000,3,1650,0
299000,3,1510,0
570000,2,1100,0
340000,3,2190,0
450000,2,1760,0
272750,4,1800,0
520000,4,2000,0
284950,3,990,0
255000,2,1480,0
231500,2,1200,0
415000,1,3000,0
330000,4,3504,0
365000,3,1300,0
425000,4,1330,0
400000,4,1850,0
335000,4,2240,0
342000,3,1260,0
490000,8,2800,0
331500,4,1820,0
960000,3,1730,1
720500,4,3350,0
830000,3,3370,0
662990,3,1240,0
220000,4,2340,0
349950,5,1880,0
550000,3,1810,0
396000,3,2340,0
635000,4,2820,0
293000,3,1020,0
339000,3,2090,0
285000,4,1830,0
775000,6,2980,0
224000,4,1600,0
2.25e+006,4,4440,0
165050,3,1200,0
275000,3,1230,0
445000,5,2930,0
510000,3,2370,0
1.23e+006,4,3040,0
390000,3,1610,0
460000,3,2350,0
700000,3,2000,0
874150,4,3530,0
470000,3,2220,0
374000,3,2000,0
510000,2,1210,0
467000,2,1140,0
576000,4,2440,0
196440,3,1560,0
825000,4,3210,0
281000,2,930,0
326000,3,1782,0
340000,3,1740,0
440000,5,3690,0
749000,4,2930,0
340000,4,1230,0
561000,3,2000,0
270000,3,1520,0
600000,2,1040,0
219900,4,1120,0
617000,3,3020,0
469000,3,1820,0
229000,3,1370,0
1.265e+006,4,3130,0
365000,3,1640,0
429000,4,2650,0
550000,4,2850,0
453000,3,1820,0
187500,3,1180,0
520500,6,1880,0
300000,3,1280,0
799000,4,3120,0
338000,3,2470,0
800000,3,1700,0
360000,2,1180,0
442500,6,2800,0
700000,4,1300,0
830000,5,3040,0
360400,3,1630,0
345000,3,1340,0
300000,3,1830,0
350000,3,1240,0
368000,4,2500,0
264000,3,1760,0
435000,3,2660,0
200000,3,2060,0
620000,5,2540,0
1.679e+006,5,4830,0
337000,3,1400,0
1.928e+006,4,4280,0
544500,4,2230,0
252000,1,680,0
445000,4,2340,0
379500,3,2070,0
189950,4,1910,0
469000,3,950,0
600000,5,2910,0
785000,3,2930,0
372000,4,2610,0
445000,5,3880,0
508000,4,3320,0
780000,5,1940,0
541100,4,2510,0
729000,4,2660,0
397000,3,1710,0
451555,2,1320,0
300000,2,960,0
416000,3,1790,0
490000,2,950,0
480000,6,2940,0
368000,2,930,0
1.038e+006,3,4570,0
545000,3,2370,0
850000,5,3430,0
550000,4,3540,0
600000,3,2240,0
535000,4,2710,0
599950,3,2660,0
531000,5,2540,0
530000,4,2210,0
597326,4,3570,0
805000,4,3450,0
390000,4,2330,0
487250,4,1690,0
301000,3,1030,0
1.175e+006,5,2560,0
299000,4,1950,0
2.35e+006,4,4370,0
400000,4,2350,0
467500,4,3160,0
305000,4,2430,0
210000,3,1340,0
300000,3,1010,0
327500,3,1770,0
269000,3,1210,0
975000,4,3330,0
355000,3,1240,0
712000,3,1250,0
883000,4,2960,0
190000,2,840,0
443000,3,1530,0
920000,4,3750,0
285000,4,2150,0
901000,4,1560,0
552500,3,2040,0
256000,2,860,0
341000,3,1720,0
279000,4,2090,0
686000,4,2130,0
225000,2,1300,0
215500,2,1220,0
950000,4,2420,0
503000,4,2940,0
780000,3,2610,0
212000,4,1880,0
580000,4,2330,0
465000,4,2200,0
206000,4,1720,0
615000,3,2250,0
519000,4,1640,0
1.135e+006,4,4130,0
330000,5,2600,0
240000,4,1920,0
574000,3,2060,0
930000,4,5710,0
850000,4,2720,0
415000,3,1490,0
480000,3,2360,0
300000,5,1940,0
439000,4,2570,0
450000,3,1160,0
589000,3,2660,0
477000,3,1260,0
587500,4,1780,0
1.315e+006,4,3180,0
1.43e+006,4,3380,0
700000,4,2690,0
275000,2,1180,0
367500,3,1660,0
453250,4,2260,0
607000,5,1910,0
255000,4,2430,0
501000,2,1300,0
450000,3,1060,0
360000,3,2200,0
460000,4,1720,0
753000,3,2360,0
389950,2,820,0
469000,2,1030,0
550000,4,2030,0
565000,5,2700,0
189650,2,1100,0
1.525e+006,4,3620,0
260000,3,1340,0
243000,3,1790,0
1.1e+006,4,3830,0
249000,3,1580,0
720000,2,2020,0
905000,4,3330,0
824500,4,2610,0
762500,4,2610,0
580000,3,1740,0
380000,3,1840,0
805000,3,1080,0
520000,4,1240,0
1.5695e+006,5,5620,0
175000,2,1170,0
353500,4,1760,0
500000,4,2230,0
386500,3,1520,0
210000,2,1450,0
439500,3,1600,0
315000,5,3220,0
339000,4,1830,0
655000,4,2200,0
740000,2,2170,0
685000,5,1900,0
550000,5,2960,0
405000,2,1710,0
765000,4,2620,0
625000,3,2140,0
207000,4,2100,0
370000,4,2100,0
475000,3,1460,0
365000,2,990,0
411800,4,2190,0
668000,5,3990,0
618000,3,2340,0
247500,4,2460,0
345000,5,2080,0
616300,3,1700,0
348000,3,1330,0
425000,3,1630,0
850000,5,2920,0
820000,5,2830,0
832000,4,3190,0
835000,3,1490,0
350000,3,1630,0
349000,4,2280,0
1.125e+006,6,3010,0
320000,3,1590,0
150000,3,1250,0
340000,3,1710,0
785500,4,3280,0
410500,4,3362,0
580000,3,2200,0
345000,2,830,0
550000,3,2160,0
449500,4,2580,0
300000,3,2150,0
915000,4,3510,0
1.575e+006,4,3810,0
599000,4,2020,0
755000,4,2120,0
400000,3,1250,0
133000,3,980,0
330000,4,1250,0
330000,4,1100,0
375000,3,1330,0
485000,4,2560,0
470000,4,1850,0
1.045e+006,4,2790,0
548800,4,1660,0
315000,2,1080,0
590000,3,3030,0
439950,4,2380,0
325000,3,2250,0
400000,2,880,0
685000,4,2770,0
339950,3,1340,0
315000,3,1660,0
411753,3,1710,0
577000,2,1620,0
500000,3,1530,0
210000,3,1440,0
640000,4,2020,0
460000,4,1870,0
265000,2,620,0
740000,5,5774,0
230000,3,1240,0
315000,3,1890,0
432000,3,2410,0
467000,3,1530,0
255000,5,2800,0
316500,3,1460,0
190000,4,1580,0
490000,3,1450,0
378000,4,1990,0
598800,6,4470,0
333800,5,1980,0
690000,4,2920,0
320000,4,1660,0
1.249e+006,4,3190,0
335000,3,1560,0
840000,3,3050,0
608250,4,3030,0
550000,3,2260,0
240000,3,1260,0
998000,3,3370,0
275000,3,1490,0
284200,3,1570,0
1.715e+006,4,4490,0
2.4e+006,4,4090,0
930800,5,4150,0
930000,4,2900,0
215000,4,1430,0
480000,2,1008,1
483945,2,1480,0
347000,3,1240,0
232500,3,1370,0
390000,4,1770,0
550000,3,2160,0
590000,4,2340,0
420850,1,960,0
345000,4,2280,0
429800,3,1970,0
302000,4,1530,0
800000,4,1790,0
250000,3,1700,0
605000,3,2660,0
412000,3,1950,0
252000,3,1340,0
375000,3,1130,0
725000,2,1950,0
471750,5,3790,0
490000,4,2020,0
439000,2,800,0
355000,4,1770,0
250000,1,940,0
780000,4,2260,0
409000,2,890,0
420000,2,860,0
200000,1,680,0
830000,2,2130,0
695000,3,2390,0
815000,4,3488,0
210000,3,1260,0
635000,3,2940,0
562500,4,2440,0
402500,4,2600,0
555000,3,2080,0
310000,3,1990,0
500000,4,2840,0
430000,6,2630,0
1.6e+006,3,2820,0
627500,4,1560,0
335000,4,2330,0
962000,4,3320,0
299000,3,1730,0
399950,4,3110,0
322000,3,1230,0
430000,2,950,0
307000,3,1890,0
194000,3,1010,0
180000,3,1010,0
465000,4,2340,0
722500,4,2460,0
470450,2,1010,0
280000,3,1650,0
176250,4,1440,0
560000,5,1710,0
830000,3,2760,0
276900,2,1350,0
625000,3,1660,0
1.015e+006,4,2960,0
463500,1,1090,0
485000,3,3110,0
272000,3,1380,0
305000,2,1290,0
760000,3,1980,0
387500,2,870,0
352000,4,2470,0
507000,3,2140,0
156000,3,770,0
580000,3,1490,0
630000,4,2510,0
275000,5,1950,0
835000,5,3600,0
340000,4,2380,0
329350,2,720,0
1.48e+006,3,4070,0
475000,3,1250,0
719950,3,2190,0
235000,1,810,0
875000,3,2440,0
380000,4,1740,0
325000,3,1480,0
475000,4,2120,0
152900,1,900,0
210000,2,1190,0
350000,4,1010,0
505000,3,2100,0
464900,4,2020,0
650000,3,2520,0
369950,2,1370,0
250000,3,1530,0
320000,3,1530,0
2.532e+006,4,5040,0
340000,4,2530,0
440000,2,1010,0
219950,3,1200,0
940000,4,2720,0
399950,4,1850,0
1.568e+006,3,2340,0
528000,4,1860,0
545000,4,1940,0
575000,2,1680,0
235000,4,1770,0
272000,3,1790,0
380000,4,1720,0
195000,3,1280,0
297000,3,1690,0
349000,4,2190,0
320000,2,710,0
319990,4,1890,0
439900,2,1410,0
429000,3,2210,0
272500,3,1540,0
400000,4,1350,0
462000,5,1380,0
510000,2,890,0
550000,3,1900,0
150000,3,1240,0
460000,3,1730,0
632500,4,2090,0
361000,3,1650,0
437000,3,1130,0
370000,6,3240,0
884250,4,3840,0
225000,3,1200,0
235000,2,870,0
767500,6,2410,0
1.2e+006,3,1560,1
715000,3,2410,0
417000,4,2300,0
199000,3,1390,0
875000,5,2920,0
545000,4,1370,0
192500,2,950,0
822500,3,3090,0
800000,4,2390,0
1.25e+006,3,2070,0
3.85e+006,4,5770,1
295000,3,1460,0
419000,2,1510,0
1.195e+006,5,5180,0
750000,4,3430,0
502000,4,1700,0
1.025e+006,3,2640,0
398500,3,1200,0
700000,2,1850,0
248000,5,1510,0
800000,4,2130,0
383000,4,2640,0
688000,4,3000,0
521000,3,1870,0
365000,2,990,0
491000,3,2005,0
643000,3,2030,0
279000,3,1500,0
583500,4,1530,0
310000,3,1990,0
310000,3,1420,0
280000,3,1400,0
272000,4,1870,0
870000,4,3040,0
307000,3,1790,0
490000,2,1590,0
399950,3,2050,0
1.635e+006,5,4220,0
989000,5,4030,0
264950,4,1770,0
491500,4,2100,0
345000,3,2120,0
339900,4,2600,0
852000,3,2400,0
585000,5,3180,0
723000,4,2790,0
594000,3,2080,0
405000,2,1370,0
725500,4,2790,0
800000,2,1740,0
1.325e+006,3,6400,0
180500,3,1800,0
325000,3,1800,0
235000,3,1190,0
330000,2,860,0
678500,3,2460,0
463000,4,1980,0
250000,2,670,0
655000,3,1410,0
239900,4,1860,0
185000,3,980,0
1.735e+006,4,3040,0
251700,3,1810,0
400000,4,1560,0
735000,4,2100,0
1.7e+006,5,2500,1
82500,2,520,0
765000,4,3010,0
292500,4,2140,0
270000,3,2390,0
415000,2,1510,0
950000,4,2210,0
353000,3,2170,0
670950,3,1790,0
280950,3,1390,0
585000,3,1850,0
525000,2,1480,0
605000,3,1850,0
1.01e+006,4,3350,0
245990,3,1040,0
535000,4,2810,0
410000,1,1010,0
550000,3,2250,0
665000,3,1800,0
455000,3,2400,0
440000,4,1780,0
332000,3,2120,0
280000,3,1860,0
570000,3,1460,0
250000,3,1230,0
238000,2,1088,0
265000,3,800,0
306000,3,1190,0
345000,5,1940,0
765000,4,3300,0
346300,4,2590,0
342500,3,2080,0
501000,4,2680,0
270000,3,1670,0
638000,3,1830,0
460000,3,1400,0
760000,4,2770,0
1.085e+006,3,3630,0
234000,3,1040,0
1.65e+006,3,2690,1
488000,5,2020,0
1.55e+006,5,2450,0
499000,4,2030,0
150000,3,1450,0
333000,4,2400,0
700000,4,2870,0
275000,4,1340,0
330000,3,1680,0
360000,4,1850,0
467000,3,1220,0
568000,3,2320,0
605000,5,3220,0
750000,4,3190,0
760000,3,3530,0
265000,3,2050,0
490000,3,1720,0
360000,4,2850,0
311750,4,2270,0
399000,3,1880,0
347000,4,2770,0
1.68e+006,4,4490,0
585000,4,3110,0
340000,4,2360,0
612000,3,2180,0
230000,2,1910,0
604000,4,2260,0
250000,3,1770,0
258500,3,1460,0
783000,4,2080,0
1.05e+006,5,2960,0
760000,4,3220,0
276000,3,1140,0
550000,4,1660,0
398000,4,1430,0
775000,3,1820,0
1.0275e+006,4,3540,0
327000,4,1620,0
564500,4,3100,0
782000,4,1500,0
398000,4,2820,0
257000,3,1850,0
235000,4,1570,0
453000,4,2300,0
535000,2,920,0
275000,3,1600,0
665000,3,2630,0
670000,4,3020,0
465000,3,1490,0
210000,3,1160,0
265000,4,2040,0
426000,2,1550,0
529219,4,1990,0
600000,3,1900,0
875000,5,3840,0
608000,4,2400,0
220000,3,1660,0
1.76e+006,4,6055,0
295450,3,2030,0
315000,2,840,0
205000,4,1450,0
310000,3,1460,0
1000000,5,2010,0
525000,4,2910,0
284000,4,1880,0
510000,3,2170,0
405000,2,1260,0
509950,3,1970,0
600000,4,2090,0
990000,4,3450,0
280005,3,1130,0
700000,3,2600,0
330000,3,1030,0
340000,2,1700,0
468000,2,1480,0
1.339e+006,4,4250,0
515000,3,1600,0
245000,4,1870,0
265000,3,1440,0
372400,3,2720,0
390000,3,1240,0
208000,3,1020,0
273000,2,1180,0
455000,5,3080,0
270000,4,1750,0
618000,4,2530,0
213550,3,1580,0
210000,5,2340,0
2.75e+006,5,6300,0
403500,4,2400,0
235000,3,1300,0
287500,3,1760,0
546800,4,1520,0
183000,3,1070,0
560000,3,2560,0
299500,3,1280,0
610000,4,1660,0
288350,3,1860,0
500000,2,950,0
625000,4,2140,0
418000,2,1480,0
660000,3,2260,0
775000,4,2300,0
429500,3,1650,0
569000,3,1990,0
250000,4,1960,0
225000,3,1310,0
530000,4,2450,0
306000,3,910,0
517100,3,1580,0
354950,3,1780,0
348000,3,1040,0
522250,4,2340,0
275000,3,1720,0
390000,3,1600,0
260000,3,1320,0
585000,5,2350,0
605000,5,2740,0
342000,4,2300,0
900000,5,4350,0
252000,3,1430,0
357000,3,2400,0
370000,3,940,0
322500,3,1020,0
210000,2,1680,0
290000,2,1340,0
860000,4,3960,0
302000,6,2650,0
369160,4,2120,0
1.185e+006,4,2850,0
993000,4,2850,0
380000,6,1870,0
635000,4,2660,0
260000,3,1190,0
243000,2,1770,0
1.4e+006,4,2770,0
665000,4,2080,0
898000,5,2700,0
583000,4,2200,0
429000,4,2160,0
471000,3,2010,0
1.81e+006,3,3780,0
739500,3,4460,0
450000,3,1770,0
552500,3,1430,0
437000,4,1700,0
270000,4,1830,0
226740,3,1410,0
446500,4,3060,0
283000,3,1820,0
445000,4,2430,0
250000,2,740,0
307000,3,770,0
315000,4,2200,0
555000,3,2920,0
264900,4,2040,0
510000,3,1600,0
328000,4,1990,0
358000,4,1830,0
325000,3,2540,0
1.365e+006,2,2700,1
230000,4,1440,0
545000,3,1550,0
705380,3,2490,0
459000,5,2650,0
815000,4,2000,0
495000,6,3440,0
520000,3,2280,0
430000,2,1320,0
255000,4,2070,0
588000,3,1860,0
350000,3,940,0
625000,4,2290,0
172500,2,1510,0
554000,3,1830,0
775000,4,3090,0
1.1875e+006,4,4340,0
618000,3,3200,0
305000,4,1560,0
232000,3,1280,0
262000,4,2020,0
234000,3,1040,0
500000,4,2260,0
278000,3,860,0
230000,5,1920,0
500000,4,2290,0
366500,4,2070,0
665000,6,4250,0
1.101e+006,3,2220,0
575000,2,1840,0
674750,4,2590,0
719000,5,3110,0
482000,3,2600,0
254000,2,1060,0
443725,3,1250,0
575000,4,2520,0
469000,3,2070,0
175000,2,1300,0
437000,5,2190,0
550000,4,2760,0
172040,3,1710,0
363000,3,1750,0
282000,3,1552,0
400000,6,2350,0
650000,5,5110,0
365000,3,1720,0
269950,4,1960,0
260000,2,1270,0
193000,3,1180,0
340000,4,2230,0
900000,4,4700,0
371000,3,2150,0
592000,3,2400,0
300000,3,1830,0
449950,4,2800,0
299500,3,2090,0
995000,4,2340,0
335000,4,1670,0
280000,4,1990,0
446000,4,2270,0
1.5445e+006,4,4910,0
325000,3,950,0
450000,3,1610,0
322500,4,1940,0
453000,3,1210,0
655000,4,2570,0
603000,3,1700,0
235000,4,1610,0
968933,4,4120,0
1.015e+006,3,2880,0
435000,4,1990,0
242000,3,1260,0
487000,6,4750,0
810000,4,3010,0
625000,3,2410,0
165000,3,1280,0
335000,3,2320,0
286700,3,1220,0
699000,2,1400,0
280000,3,1590,0
580000,4,2220,0
754800,2,2770,0
525000,4,2303,0
562000,3,1600,0
575000,4,1280,0
808900,5,2900,0
992000,3,2950,0
335000,3,1700,0
473000,3,1050,0
350000,4,2990,0
1.6e+006,5,3100,0
305500,3,1240,0
306000,2,780,0
233000,2,850,0
490000,3,1540,0
445000,4,2280,0
355000,3,2550,0
360000,2,1770,0
737500,3,2320,0
985000,3,2600,0
349950,2,1570,0
520000,4,3060,0
355950,4,1960,0
485000,5,3270,0
143000,3,1090,0
3.278e+006,2,6840,1
355000,3,940,0
1.126e+006,5,3880,0
200000,5,1770,0
913000,4,3640,0
1.6e+006,3,3160,0
409900,2,1590,0
265000,4,1290,0
740000,5,3655,0
306000,4,2490,0
381000,3,1470,0
1.22e+006,3,3960,0
1.05e+006,3,3190,0
408000,2,810,0
739900,5,2980,0
674250,4,2780,0
438400,2,1340,0
1.7e+006,5,4930,0
703000,3,1360,0
262000,3,1320,0
353000,3,1210,0
500000,4,1940,0
1.28e+006,4,3160,0
332000,4,1980,0
824000,4,2320,0
290000,4,1660,0
700000,3,1660,0
550000,2,1080,0
549000,2,1510,0
1.865e+006,4,2950,0
858000,4,3070,0
345000,2,970,0
340000,4,2140,0
1.215e+006,4,2570,0
275000,3,1260,0
405000,3,1220,0
432500,3,1720,0
236500,4,2140,0
679000,4,1420,0
543000,4,2060,0
294000,3,1320,0
340500,3,1810,0
1.012e+006,4,2980,0
335000,2,1350,0
425000,3,1540,0
353000,3,2510,0
540000,3,1670,0
640000,5,3690,0
339950,3,1320,0
195000,3,1510,0
322000,3,1510,0
660000,4,1870,0
280000,6,2400,0
300000,6,2400,0
207500,3,1170,0
195000,3,1190,0
700000,3,2080,0
560000,4,2150,0
260000,3,1580,0
575000,3,1580,0
475000,3,2370,0
285000,3,1840,0
753888,4,2660,0
650000,3,2190,0
620000,3,1660,0
526000,3,1780,0
155000,2,700,0
342000,4,1570,0
390000,3,1220,0
685000,3,3150,0
608000,4,2690,0
179900,2,680,0
1.245e+006,6,3750,0
166000,3,1010,0
462000,3,1710,0
545000,4,2090,0
415000,3,1560,0
269000,3,1560,0
356500,4,2570,0
225000,3,1010,0
175000,2,1020,0
549000,5,1710,0
535000,3,2300,0
627000,4,1990,0
565000,3,2730,0
392450,4,2195,0
509000,2,1560,0
340000,3,1400,0
537000,3,1400,0
865000,4,3690,0
358000,2,1140,0
595000,4,1920,0
661000,4,2496,0
419950,3,2280,0
490000,4,3200,0
525000,2,880,0
350000,3,1320,0
552500,3,2450,0
210000,3,1040,0
390000,3,2480,0
336800,5,1830,0
465000,3,1440,0
299900,4,1580,0
715000,3,3230,0
235000,4,1810,0
276000,3,2495,0
265000,4,1740,0
425000,3,1680,0
313000,4,2460,0
715000,3,3050,0
265000,3,1630,0
646000,3,2460,0
175000,3,1030,0
649000,3,3410,0
785000,3,2310,0
890000,4,2610,0
612000,3,2330,0
330000,4,2980,0
493000,3,1790,0
1.6e+006,4,2940,0
1.62e+006,4,3900,0
1.65e+006,4,3900,0
499000,3,1750,0
603500,6,2660,0
530000,2,1580,0
895000,5,2350,0
267345,4,2510,0
275000,3,1480,0
439950,3,1720,0
455000,3,1470,0
630000,3,1540,0
690000,3,2820,0
212000,4,1250,0
231500,4,2080,0
1.2375e+006,4,5180,0
378500,3,2860,0
482000,4,2710,0
695000,2,1140,0
965000,4,4070,0
675000,3,1710,0
387000,3,1340,0
347500,4,2290,0
385000,3,1860,0
265000,3,1080,0
406000,3,960,0
134000,2,980,0
415000,3,1500,0
375000,3,1440,0
620000,4,2580,0
337500,5,2070,0
565000,3,1880,0
399500,3,2420,0
1.065e+006,2,1890,0
352500,3,1920,0
259000,3,1870,0
320000,2,900,0
733000,3,2160,0
381500,2,900,0
343000,2,1180,0
205500,2,900,0
525000,3,1600,0
300000,3,1500,0
299000,2,1070,0
561000,4,2570,0
450000,3,1210,0
540000,4,1850,0
379000,3,1740,0
230000,3,1300,0
399950,3,2000,0
355000,5,3220,0
580000,4,2160,0
700000,3,2130,0
279900,3,1580,0
210000,3,1200,0
1.165e+006,3,3790,0
290300,2,860,0
1.59995e+006,5,5130,0
490000,3,1600,0
606000,4,2110,0
359950,3,1400,0
677100,3,2110,0
465000,3,1430,0
4.5e+006,5,6640,1
500000,3,3040,0
455000,2,980,0
705000,6,2570,0
420000,3,2060,0
169575,3,1300,0
250000,3,1300,0
530000,3,1680,0
590000,5,4020,0
257500,3,1530,0
415000,3,1170,0
536000,3,1580,0
246500,3,1270,0
395000,3,1480,0
739000,3,2220,0
1.272e+006,4,3200,0
190000,3,910,0
305000,3,1480,0
925000,4,3770,0
895000,4,3500,0
656000,3,1480,0
560000,4,1660,0
610000,5,2520,0
645000,4,2850,0
259000,3,2153,0
980000,4,3780,0
872000,4,3770,0
1000000,6,3600,0
900000,3,2980,0
475000,4,2320,0
350000,5,2980,0
840000,4,2930,0
500000,4,2040,0
202500,3,1510,0
523000,4,2660,0
225000,3,1740,0
418200,3,2240,0
356500,4,1570,0
670000,4,2500,0
456150,3,1750,0
471000,4,3030,0
558000,3,1680,0
1.38e+006,6,5740,0
161500,3,1220,0
311000,3,1310,0
470000,6,2490,0
569000,3,2220,0
689000,4,2240,0
271900,3,1890,0
278000,4,1850,0
820000,2,2210,0
399500,3,1410,0
462000,3,1890,0
347500,3,1830,0
562100,2,1440,0
230000,2,950,0
687000,4,2370,0
725786,4,3070,0
315500,3,1300,0
312000,4,1300,0
343000,3,1210,0
385195,1,710,0
415000,4,2240,0
461000,3,3600,0
369990,4,1960,0
349950,4,1820,0
285750,3,1960,0
542500,4,1750,0
830000,5,3700,0
705000,4,2910,0
615000,2,1270,0
184500,2,720,0
412000,2,1040,0
250000,3,2210,0
580000,5,2060,0
220000,2,780,0
675000,4,2240,0
373500,2,800,0
662700,2,2440,0
239950,5,1460,0
383000,3,1150,0
485000,3,2650,0
610000,4,2600,0
545000,6,1820,0
780000,2,2560,0
305000,3,1714,0
405000,3,1330,0
1.11e+006,5,7350,0
273000,3,2050,0
326500,3,1810,0
365000,3,1380,0
1.00075e+006,3,3070,0
422500,2,800,0
354450,4,2140,0
320000,3,1330,0
223000,3,1030,0
410000,3,1740,0
438000,3,1200,0
390000,3,1490,0
298500,4,1890,0
749999,5,3060,0
779000,6,3250,0
570000,3,2730,0
385000,3,810,0
649000,4,2240,0
283000,3,1740,0
699900,4,2380,0
278500,4,1540,0
700000,4,2340,0
535000,4,2710,0
